Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
1/6/20 16:00,1651,1,380,,184,93.88,
1/6/20 16:00,1658,1,350,,196,127.27,
1/6/20 16:00,1661,1,375,45,155,70.45,10.71
1/6/20 16:00,1672,3,1650,,820.5,98.92,
1/6/20 16:00,1675,1,600,,294,96.08,
1/6/20 16:00,1701,2,740.7,39.3,290.7,64.6,5.04
1/6/20 16:00,1733,3.75,2011.12,88.88,1289.24,178.59,4.23
1/6/20 16:00,1739,1,1200,,600,100,
1/6/20 16:00,1759,1,330,,144.99,78.37,
1/6/20 16:00,1769,8.75,5142.81,107.19,2745.31,114.51,2.04
1/6/20 16:00,1770,1,300,,126,72.41,
1/6/20 16:00,1772,1,765,115,303.76,65.86,13.07
1/6/20 16:00,1775,0.75,619.9,100.1,220.75,55.31,13.9
1/6/20 16:00,1777,5,3819.41,180.59,1797.16,88.87,4.51
1/6/20 16:00,1779,2,1491.39,268.61,568.89,61.67,15.26
1/6/20 16:00,1781,1,743.74,136.26,282.5,61.25,15.48
1/6/20 16:00,1782,0.5,320,80,117.78,58.24,20
1/6/20 16:00,1783,1,350,,173,97.74,
1/6/20 16:00,1784,1,880,,418.74,90.78,
1/6/20 16:00,1786,2.25,1890.78,269.22,693.33,57.9,12.46
1/6/20 16:00,1789,1.5,1320,,628.12,90.78,
1/6/20 16:00,1790,1,670,,323.5,93.36,
1/6/20 16:00,1797,1,470,,198,72.79,
1/7/20 16:00,129,4,1365,35,649,90.64,2.5
1/7/20 16:00,131,5,1438.89,61.11,708.89,97.11,4.07
1/7/20 16:00,135,1,311.67,18.33,147.67,90.04,5.55
1/7/20 16:00,137,2,818.18,21.82,356.18,77.1,2.6
1/7/20 16:00,138,1,331.82,18.18,163.82,97.51,5.19
1/7/20 16:00,139,1,283.33,16.67,151.33,114.64,5.56
1/7/20 16:00,142,3,840,,414,97.18,
1/7/20 16:00,144,2,560,,310,124,
1/7/20 16:00,177,1,900,100,332,58.45,10
1/7/20 16:00,216,1,230,,122,112.96,
1/7/20 16:00,276,1,330,,160,94.12,
1/7/20 16:00,282,1,239.72,60.28,68.72,40.19,20.09
1/7/20 16:00,310,6.25,4392.5,107.5,2298.75,109.79,2.39
1/7/20 16:00,356,1,300,,223.5,292.16,
1/7/20 16:00,358,1,300,,207.04,222.72,
1/7/20 16:00,364,1,350,,215,159.26,
1/7/20 16:00,373,2,719.16,180.84,207.16,40.46,20.09
1/7/20 16:00,464,1,249.27,30.73,119.27,91.75,10.98
1/7/20 16:00,474,1,313.46,36.54,127.02,68.13,10.44
1/7/20 16:00,479,2,570,30,270.28,90.18,5
1/7/20 16:00,490,11.25,7322.36,1227.64,3658.46,99.85,14.36
1/7/20 16:00,519,1,200,,200,,
1/7/20 16:00,564,9.75,4580.5,99.5,2394.55,109.54,2.13
1/7/20 16:00,591,7,1034.38,15.62,666.88,181.46,1.49
1/7/20 16:00,643,2,500,,206,70.07,
1/7/20 16:00,646,1,280,,135,93.1,
1/7/20 16:00,687,1,230,,145.04,170.72,
1/7/20 16:00,706,13,1900.52,179.48,773.03,68.56,8.63
1/7/20 16:00,761,2,445,25,195,78,5.32
1/7/20 16:00,898,2,625.92,74.08,625.92,,10.58
1/7/20 16:00,899,3,874.65,175.35,874.65,,16.7
1/7/20 16:00,1019,1.75,1043.95,216.05,492.7,89.38,17.15
1/7/20 16:00,1032,4,729.99,70.01,289.99,65.91,8.75
1/7/20 16:00,1085,4,1574.55,285.45,809.56,105.83,15.35
1/7/20 16:00,1090,2,560,,320,133.33,
1/7/20 16:00,1145,5.25,2458.12,271.88,1145.62,87.29,9.96
1/7/20 16:00,1205,2,1081.92,38.08,697.46,181.41,3.4
1/7/20 16:00,1213,1.5,1080,,607.5,128.57,
1/7/20 16:00,1217,2,340,20,178.34,110.32,5.56
1/7/20 16:00,1238,2,450,50,220,95.65,10
1/7/20 16:00,1250,1,215.75,54.25,97.75,82.84,20.09
1/7/20 16:00,1317,7,1340,60,657.5,96.34,4.29
1/7/20 16:00,1318,2,360,40,165,84.62,10
1/7/20 16:00,1326,0.25,160,20,73.75,85.51,11.11
1/7/20 16:00,1405,1,183.79,46.21,68.79,59.82,20.09
1/7/20 16:00,1474,2.25,1780.9,199.1,772.15,76.55,10.06
1/7/20 16:00,1501,3,1609.38,490.62,664.38,70.3,23.36
1/7/20 16:00,1509,1,250.77,29.23,124.1,97.97,10.44
1/7/20 16:00,1510,2,470.77,89.23,210.77,81.07,15.93
1/7/20 16:00,1512,2,504,56,250.66,98.94,10
1/7/20 16:00,1549,2.5,1775.76,224.24,775.76,77.58,11.21
1/7/20 16:00,1554,1,417.07,182.93,42.07,11.22,30.49
1/7/20 16:00,1561,0.5,252,28,135.35,116.03,10
1/7/20 16:00,1588,1,230.96,99.04,65.96,39.98,30.01
1/7/20 16:00,1590,1,324,36,128,65.31,10
1/7/20 16:00,1633,2,2054.94,345.06,984.94,92.05,14.38
1/7/20 16:00,1649,9,3906.07,413.93,2256.1,136.74,9.58
1/7/20 16:00,1696,1,207,23,102,97.14,10
1/7/20 16:00,1726,5,1750,,785,81.35,
1/7/20 16:00,1733,7.5,3948.47,251.53,2504.72,173.49,5.99
1/7/20 16:00,1747,1,252,28,100.37,66.19,10
1/7/20 16:00,1748,1,160,,93.92,142.13,
1/7/20 16:00,1755,1,560,140,186.46,49.92,20
1/7/20 16:00,1758,1,900,100,331.32,58.26,10
1/7/20 16:00,1769,11.5,6420,480,3269,103.74,6.96
1/7/20 16:00,1772,2.5,2030.4,169.6,877.27,76.08,7.71
1/7/20 16:00,1775,0.75,575.97,144.03,176.82,44.3,20
1/7/20 16:00,1777,1.25,719.32,280.68,213.76,42.28,28.07
1/7/20 16:00,1781,0.75,615,45,269.06,77.78,6.82
1/7/20 16:00,1782,1.5,1187.88,12.12,581.21,95.8,1.01
1/7/20 16:00,1784,2,1325.99,434.01,403.49,43.74,24.66
1/7/20 16:00,1786,3,2503.04,376.96,906.44,56.77,13.09
1/7/20 16:00,1789,1.1,861.91,106.09,354.54,69.88,10.96
1/7/20 16:00,1797,1,470,,198,72.79,
1/7/20 16:00,1798,1,615,155,173,39.14,20.13
1/7/20 16:00,1806,3,752,88,347,85.68,10.48
1/7/20 16:00,1807,2,500,60,240,92.31,10.71
1/8/20 17:00,129,1,350,,171,95.53,
1/8/20 17:00,133,1,380,,192,102.13,
1/8/20 17:00,135,1,330,,166,101.22,
1/8/20 17:00,137,2,840,,378,81.82,
1/8/20 17:00,138,1,350,,182,108.33,
1/8/20 17:00,139,1,300,,168,127.27,
1/8/20 17:00,141,1,330,40,115,53.49,10.81
1/8/20 17:00,142,4,1120,,552,97.18,
1/8/20 17:00,144,2,530,30,280,112,5.36
1/8/20 17:00,213,1,582.14,67.86,276.14,90.24,10.44
1/8/20 17:00,247,2,1160,,494,74.17,
1/8/20 17:00,256,1,330,,158,91.86,
1/8/20 17:00,257,2,590,70,284,92.81,10.61
1/8/20 17:00,276,2,660,,320,94.12,
1/8/20 17:00,282,2,680,,338,98.83,
1/8/20 17:00,310,6.75,4680,180,2418.75,106.97,3.7
1/8/20 17:00,358,1,300,,207.04,222.72,
1/8/20 17:00,381,3,900,,591,191.26,
1/8/20 17:00,464,2,560,,300,115.38,
1/8/20 17:00,476,2,570,30,265.56,87.23,5
1/8/20 17:00,489,2,504,56,168.88,50.39,10
1/8/20 17:00,564,5,2325,75,1204,107.4,3.13
1/8/20 17:00,591,2,284.21,15.79,179.21,170.68,5.26
1/8/20 17:00,643,1,200,50,53,36.05,20
1/8/20 17:00,645,1,250,30,110,78.57,10.71
1/8/20 17:00,646,2,530,30,240,82.76,5.36
1/8/20 17:00,661,1,330,40,143,76.47,10.81
1/8/20 17:00,687,1,200,,115.04,135.4,
1/8/20 17:00,688,2,510,30,264.56,107.79,5.56
1/8/20 17:00,761,1,220,,95,76,
1/8/20 17:00,840,1,240,60,48,25,20
1/8/20 17:00,843,1,220,,95,76,
1/8/20 17:00,898,3,979.54,70.46,979.54,,6.71
1/8/20 17:00,899,2,595,105,595,,15
1/8/20 17:00,925,1,770,,426.3,124.03,
1/8/20 17:00,1011,1,585,65,300,105.26,10
1/8/20 17:00,1019,0.5,360,,202.5,128.57,
1/8/20 17:00,1032,1,200,,90,81.82,
1/8/20 17:00,1085,3.5,1269.1,130.9,599.72,89.59,9.35
1/8/20 17:00,1090,4,1080,,600,125,
1/8/20 17:00,1145,1.5,709.18,70.82,334.18,89.11,9.08
1/8/20 17:00,1205,1.25,641,59,400.3,166.31,8.43
1/8/20 17:00,1213,0.5,340,20,182.5,115.87,5.56
1/8/20 17:00,1214,1,540,60,220.5,69.01,10
1/8/20 17:00,1217,2,340,20,178.34,110.32,5.56
1/8/20 17:00,1250,2,486,54,250,105.93,10
1/8/20 17:00,1317,1,200,,102.5,105.13,
1/8/20 17:00,1318,1,200,,102.5,105.13,
1/8/20 17:00,1326,0.5,305.77,54.23,133.27,77.26,15.06
1/8/20 17:00,1353,1,134.3,15.7,9.3,7.44,10.47
1/8/20 17:00,1474,0.5,350,90,125.84,56.14,20.45
1/8/20 17:00,1509,1,250,30,123.33,97.36,10.71
1/8/20 17:00,1510,1,250,30,120,92.31,10.71
1/8/20 17:00,1517,1,540,60,245,83.05,10
1/8/20 17:00,1549,2.5,1920,80,920,92,4
1/8/20 17:00,1561,1,560,,326.7,140.03,
1/8/20 17:00,1565,2,825,175,307,59.27,17.5
1/8/20 17:00,1633,1.5,1650,150,847.5,105.61,8.33
1/8/20 17:00,1643,1,280,,165,143.48,
1/8/20 17:00,1649,1.75,774.15,65.85,453.32,141.3,7.84
1/8/20 17:00,1701,1,390,,165,73.33,
1/8/20 17:00,1733,4,1999.55,240.45,1229.55,159.68,10.73
1/8/20 17:00,1745,2,360,,210.14,140.22,
1/8/20 17:00,1747,2,530,30,226.74,74.77,5.36
1/8/20 17:00,1748,6,869,91,472.52,119.18,9.48
1/8/20 17:00,1755,1,560,140,186.46,49.92,20
1/8/20 17:00,1769,0.5,300,,163,118.98,
1/8/20 17:00,1770,2,600,,252,72.41,
1/8/20 17:00,1772,1.25,985.67,114.33,409.11,70.96,10.39
1/8/20 17:00,1775,2.5,2185,215,854.5,64.22,8.96
1/8/20 17:00,1779,1.25,1010,90,433.43,75.17,8.18
1/8/20 17:00,1781,2,1670.18,89.82,747.68,81.05,5.1
1/8/20 17:00,1782,0.25,159.52,40.48,58.41,57.77,20.24
1/8/20 17:00,1784,0.75,660,,314.06,90.78,
1/8/20 17:00,1786,0.25,191.69,48.31,58.64,44.07,20.13
1/8/20 17:00,1789,2.5,2110,90,956.87,82.98,4.09
1/8/20 17:00,1796,1,450,,197,77.87,
1/8/20 17:00,1803,1,280,,145,107.41,
1/9/20 21:00,133,1,265.91,114.09,77.91,41.44,30.02
1/9/20 21:00,142,3,611.86,228.14,185.86,43.63,27.16
1/9/20 21:00,177,1,699.76,300.24,131.76,23.2,30.02
1/9/20 21:00,257,2,660,,354,115.69,
1/9/20 21:00,310,1.75,1242,18,655.75,111.86,1.43
1/9/20 21:00,380,2,540,60,240,80,10
1/9/20 21:00,464,3,750,90,360,92.31,10.71
1/9/20 21:00,476,1,300,,147.78,97.08,
1/9/20 21:00,479,2,480,120,180.28,60.15,20
1/9/20 21:00,483,1,489.83,210.17,154.71,46.17,30.02
1/9/20 21:00,530,1,230,,122,112.96,
1/9/20 21:00,564,1,343.11,136.89,118.91,53.04,28.52
1/9/20 21:00,579,1,650,,344,112.42,
1/9/20 21:00,646,1,166.46,43.54,21.46,14.8,20.73
1/9/20 21:00,681,3,1290,,534,70.63,
1/9/20 21:00,688,3,756,54,387.84,105.35,6.67
1/9/20 21:00,696,1,560,,340,154.55,
1/9/20 21:00,706,1,160,,73.27,84.48,
1/9/20 21:00,770,2.5,1243.89,256.11,637.64,105.18,17.07
1/9/20 21:00,828,1,839.72,360.28,190.72,29.39,30.02
1/9/20 21:00,843,1,240,60,115,92,20
1/9/20 21:00,888,1,1100,,-50,-4.35,
1/9/20 21:00,898,1,280,70,280,,20
1/9/20 21:00,899,1,350,,350,,
1/9/20 21:00,965,3,750,,405,117.39,
1/9/20 21:00,1011,1,454.85,195.15,169.85,59.6,30.02
1/9/20 21:00,1032,2,358.54,41.46,138.54,62.97,10.37
1/9/20 21:00,1057,1,300,,144,92.31,
1/9/20 21:00,1071,1,420,,184,77.97,
1/9/20 21:00,1085,0.25,100,,52.19,109.16,
1/9/20 21:00,1145,0.5,260,,135,108,
1/9/20 21:00,1205,1.5,810,30,480,145.45,3.57
1/9/20 21:00,1213,0.25,160,20,81.25,103.17,11.11
1/9/20 21:00,1250,2,540,,304,128.81,
1/9/20 21:00,1326,1,720,,375,108.7,
1/9/20 21:00,1378,0.75,672,48,288,75,6.67
1/9/20 21:00,1450,0.5,395,45,170,75.56,10.23
1/9/20 21:00,1471,1,255,65,93,57.41,20.31
1/9/20 21:00,1474,0.75,571.09,88.91,234.84,69.84,13.47
1/9/20 21:00,1486,1,489.83,210.17,89.83,22.46,30.02
1/9/20 21:00,1512,3,840,,459.99,121.05,
1/9/20 21:00,1568,1,330,,165,100,
1/9/20 21:00,1571,1,979.67,420.33,264.67,37.02,30.02
1/9/20 21:00,1573,1,839.72,360.28,355.72,73.5,30.02
1/9/20 21:00,1574,1,370,,164.3,79.87,
1/9/20 21:00,1580,1,478.91,121.29,102.71,27.3,20.21
1/9/20 21:00,1634,1,370,,162,77.88,
1/9/20 21:00,1649,1.5,695,25,420,152.73,3.47
1/9/20 21:00,1658,1,350,,196,127.27,
1/9/20 21:00,1665,1,760,40,410,117.14,5
1/9/20 21:00,1702,0.25,250,,113.5,83.15,
1/9/20 21:00,1727,8,3840,960,1304,51.42,20
1/9/20 21:00,1733,5.75,2955.94,264.06,1849.07,167.05,8.2
1/9/20 21:00,1745,4,640,80,340.28,113.53,11.11
1/9/20 21:00,1753,1,320,80,138.24,76.06,20
1/9/20 21:00,1755,1,560,140,186.46,49.92,20
1/9/20 21:00,1772,1,855,25,393.75,85.37,2.84
1/9/20 21:00,1775,1,910,50,377.8,70.99,5.21
1/9/20 21:00,1778,1,280,70,103,58.19,20
1/9/20 21:00,1781,1.25,967.95,132.05,391.39,67.88,12
1/9/20 21:00,1782,2,1500,100,691.1,85.44,6.25
1/9/20 21:00,1785,1,1924.35,825.65,272.35,16.49,30.02
1/9/20 21:00,1787,1,330,,176,114.29,
1/9/20 21:00,1788,1,350,,173,97.74,
1/9/20 21:00,1789,0.5,440,,209.38,90.79,
1/9/20 21:00,1795,1,839.72,360.28,160.72,23.67,30.02
1/9/20 21:00,1796,2,604.89,295.11,98.89,19.54,32.79
1/9/20 21:00,1801,0.75,784,56,278.5,55.09,6.67
1/11/20 15:00,129,3,943.27,106.73,406.27,75.66,10.16
1/11/20 15:00,137,1,333.75,86.25,102.75,44.48,20.54
1/11/20 15:00,256,1,230,100,58,33.72,30.3
1/11/20 15:00,295,1,399.46,100.54,91.46,29.69,20.11
1/11/20 15:00,310,3.5,2440.71,79.29,1268.21,108.16,3.15
1/11/20 15:00,380,1,300,,150,100,
1/11/20 15:00,476,3,855,45,398.34,87.23,5
1/11/20 15:00,519,1,200,,200,,
1/11/20 15:00,530,1,230,,122,112.96,
1/11/20 15:00,564,6,2720,160,1374.8,102.2,5.56
1/11/20 15:00,591,3,435,15,277.5,176.19,3.33
1/11/20 15:00,617,1,300,130,46,18.11,30.23
1/11/20 15:00,646,2,473.2,86.8,183.2,63.17,15.5
1/11/20 15:00,696,3.75,1981.51,118.49,1156.51,140.18,5.64
1/11/20 15:00,706,3,390,90,129.81,49.89,18.75
1/11/20 15:00,717,4,886.32,113.68,886.32,,11.37
1/11/20 15:00,770,1.75,945,105,520.63,122.68,10
1/11/20 15:00,840,5,949.53,300.47,-10.47,-1.09,24.04
1/11/20 15:00,899,2,629.77,70.23,629.77,,10.03
1/11/20 15:00,1030,5,980,20,490,100,2
1/11/20 15:00,1032,9,1638.71,161.29,648.71,65.53,8.96
1/11/20 15:00,1054,3,1824.27,335.73,684.27,60.02,15.54
1/11/20 15:00,1085,2.3,765.74,154.26,325.86,74.08,16.77
1/11/20 15:00,1145,1.25,635,15,322.5,103.2,2.31
1/11/20 15:00,1171,1,340,90,114,50.44,20.93
1/11/20 15:00,1213,1.5,1005,75,532.5,112.7,6.94
1/11/20 15:00,1326,1,603.78,116.22,258.78,75.01,16.14
1/11/20 15:00,1377,0.5,530,30,233,78.45,5.36
1/11/20 15:00,1378,3,2561.37,318.63,1025.37,66.76,11.06
1/11/20 15:00,1396,1,615.08,154.92,158.08,34.59,20.12
1/11/20 15:00,1474,3,2329.23,310.77,984.24,73.18,11.77
1/11/20 15:00,1485,2,945,15,485,105.43,1.56
1/11/20 15:00,1505,1.25,1438.53,61.47,637.28,79.54,4.1
1/11/20 15:00,1509,2,530.62,29.38,277.28,109.45,5.25
1/11/20 15:00,1512,4,1001.48,118.52,494.8,97.66,10.58
1/11/20 15:00,1561,4.75,2570,90,1461.83,131.91,3.38
1/11/20 15:00,1563,2.5,1400,,900,180,
1/11/20 15:00,1620,1,250.7,29.3,110.7,79.07,10.46
1/11/20 15:00,1637,1,359.46,90.54,109.46,43.78,20.12
1/11/20 15:00,1640,2,538.6,61.4,288.6,115.44,10.23
1/11/20 15:00,1649,3.45,1366.01,269.99,733.51,115.97,16.5
1/11/20 15:00,1665,3,2160,240,1110,105.71,10
1/11/20 15:00,1702,1,924.63,75.37,378.63,69.35,7.54
1/11/20 15:00,1733,12.75,5833.04,426.96,3378.66,137.66,6.82
1/11/20 15:00,1745,1,161.11,18.89,86.18,115.01,10.49
1/11/20 15:00,1747,1,280,,128.37,84.66,
1/11/20 15:00,1748,5,731.1,68.9,400.7,121.28,8.61
1/11/20 15:00,1755,3,1677.55,422.45,556.93,49.7,20.12
1/11/20 15:00,1772,3,2390,250,1006.25,72.72,9.47
1/11/20 15:00,1775,0.75,596.71,123.29,197.56,49.5,17.12
1/11/20 15:00,1781,0.25,220,,104.69,90.79,
1/11/20 15:00,1782,3,2398.52,1.48,1185.17,97.68,0.06
1/11/20 15:00,1784,0.75,660,,314.06,90.78,
1/11/20 15:00,1789,0.5,370,70,139.38,60.44,15.91
1/11/20 15:00,1798,1,615.08,154.92,173.08,39.16,20.12
1/11/20 15:00,1801,1.75,1813.66,146.34,634.16,53.77,7.47
1/11/20 15:00,1805,1,222.5,57.5,87.5,64.81,20.54
1/12/20 16:00,129,1,350,,171,95.53,
1/12/20 16:00,135,1,330,,166,101.22,
1/12/20 16:00,144,3,710,60,335,89.33,7.79
1/12/20 16:00,276,1,295,35,125,73.53,10.61
1/12/20 16:00,310,0.75,520.71,19.29,269.46,107.25,3.57
1/12/20 16:00,380,4,1030.96,169.04,430.96,71.83,14.09
1/12/20 16:00,472,1,270,30,124.86,86.03,10
1/12/20 16:00,564,2,910,50,461.6,102.94,5.21
1/12/20 16:00,591,1,150,,97.5,185.71,
1/12/20 16:00,651,0.75,487.62,112.38,210.12,75.72,18.73
1/12/20 16:00,687,1,200,,115.04,135.4,
1/12/20 16:00,696,3.25,1567.06,252.94,852.06,119.17,13.9
1/12/20 16:00,706,1,160,,73.27,84.48,
1/12/20 16:00,717,4,861.76,138.24,861.76,,13.82
1/12/20 16:00,770,3,1602.27,197.73,874.76,120.24,10.99
1/12/20 16:00,828,1,960,240,311,47.92,20
1/12/20 16:00,840,2,400,100,16,4.17,20
1/12/20 16:00,898,1,350,,350,,
1/12/20 16:00,1012,1,429.34,50.66,159.34,59.01,10.55
1/12/20 16:00,1030,1,200,,102,104.08,
1/12/20 16:00,1032,1,200,,90,81.82,
1/12/20 16:00,1054,1.25,709.41,190.59,235.66,49.74,21.18
1/12/20 16:00,1145,0.25,115,15,52.5,84,11.54
1/12/20 16:00,1171,1,344,86,118,52.21,20
1/12/20 16:00,1178,2,800,,330,70.21,
1/12/20 16:00,1238,1,250,30,135,117.39,10.71
1/12/20 16:00,1317,2,379.25,20.75,184.25,94.49,5.19
1/12/20 16:00,1318,2,360,40,165,84.62,10
1/12/20 16:00,1326,0.5,360,,187.5,108.7,
1/12/20 16:00,1377,0.25,224,56,75.5,50.84,20
1/12/20 16:00,1378,1,849.58,110.42,337.58,65.93,11.5
1/12/20 16:00,1474,0.25,195,25,82.92,73.98,11.36
1/12/20 16:00,1485,1.5,662.14,57.86,317.14,91.92,8.04
1/12/20 16:00,1505,1,1140,60,499,77.85,5
1/12/20 16:00,1506,1,425,25,151,55.11,5.56
1/12/20 16:00,1561,1.25,655,45,363.37,124.6,6.43
1/12/20 16:00,1665,1.25,980,20,542.5,124,2
1/12/20 16:00,1677,1.25,450,50,175,63.64,10
1/12/20 16:00,1698,1,240,,125,108.7,
1/12/20 16:00,1702,0.75,750,,340.5,83.15,
1/12/20 16:00,1733,3.25,1572,248,946.38,151.27,13.63
1/12/20 16:00,1754,1,290,160,44.95,18.34,35.56
1/12/20 16:00,1775,0.25,240,,106.95,80.38,
1/12/20 16:00,1776,2,555.75,104.25,247.75,80.44,15.8
1/12/20 16:00,1781,0.25,220,,104.69,90.79,
1/12/20 16:00,1782,2,1558.12,41.88,749.22,92.62,2.62
1/12/20 16:00,1784,0.75,635,25,289.07,83.56,3.79
1/12/20 16:00,1792,2,725,275,157,27.64,27.5
1/12/20 16:00,1801,1,1091.03,28.97,417.03,61.87,2.59
1/12/20 16:00,1803,1,280,,145,107.41,
1/12/20 16:00,1804,1,280,,145,107.41,
1/13/20 15:00,129,1,330,20,151,84.36,5.71
1/13/20 15:00,140,1,225,25,100,80,10
1/13/20 15:00,141,1,332.22,37.78,117.22,54.52,10.21
1/13/20 15:00,159,1,360,90,116,47.54,20
1/13/20 15:00,236,4,1188.03,211.97,445.23,59.94,15.14
1/13/20 15:00,271,1,500,,229,84.5,
1/13/20 15:00,296,5,861.05,38.95,392,83.57,4.33
1/13/20 15:00,298,7,1180,80,552.24,87.97,6.35
1/13/20 15:00,299,8,1360,80,642.56,89.56,5.56
1/13/20 15:00,310,7,4679.35,360.65,2334.35,99.55,7.16
1/13/20 15:00,358,2,539.28,60.72,353.36,190.06,10.12
1/13/20 15:00,364,1,313.28,36.72,178.28,132.06,10.49
1/13/20 15:00,365,3,808.97,91.03,430.97,114.01,10.11
1/13/20 15:00,373,2,809.05,90.95,297.05,58.02,10.11
1/13/20 15:00,377,8,1301.62,138.38,551.14,73.44,9.61
1/13/20 15:00,380,1,300,,150,100,
1/13/20 15:00,381,4,1140,60,728,176.7,5
1/13/20 15:00,457,2,592.05,67.95,234.05,65.38,10.3
1/13/20 15:00,474,4,1050,350,304.24,40.8,25
1/13/20 15:00,518,1,225,15,86.35,62.28,6.25
1/13/20 15:00,519,4,760,40,760,,5
1/13/20 15:00,530,3,641.45,48.55,317.45,97.98,7.04
1/13/20 15:00,564,3.25,1497.31,62.69,768.66,105.49,4.02
1/13/20 15:00,566,12,2342.88,297.12,990.6,73.25,11.25
1/13/20 15:00,591,5,704.62,45.38,442.12,168.43,6.05
1/13/20 15:00,615,2,815.63,44.37,325.63,66.46,5.16
1/13/20 15:00,634,1,862,98,380,78.84,10.21
1/13/20 15:00,646,1,220,60,75,51.72,21.43
1/13/20 15:00,651,2.5,1829.31,170.69,904.31,97.76,8.53
1/13/20 15:00,653,7,2038.32,61.68,1002.32,96.75,2.94
1/13/20 15:00,696,10,5273.12,326.88,3073.12,139.69,5.84
1/13/20 15:00,706,5,760,40,326.35,75.26,5
1/13/20 15:00,717,6,1400,100,1400,,6.67
1/13/20 15:00,761,1,220,,95,76,
1/13/20 15:00,770,2,1140,60,655,135.05,5
1/13/20 15:00,816,1,225,125,58,34.73,35.71
1/13/20 15:00,898,2,665,35,665,,5
1/13/20 15:00,899,2,646.15,53.85,646.15,,7.69
1/13/20 15:00,965,2,450,50,220,95.65,10
1/13/20 15:00,1012,3,1340,100,530,65.43,6.94
1/13/20 15:00,1030,4,800,,408,104.08,
1/13/20 15:00,1032,9,1578.32,221.68,588.32,59.43,12.32
1/13/20 15:00,1054,1.5,983.47,96.53,428.47,77.2,8.94
1/13/20 15:00,1057,1,210,120,54,34.62,36.36
1/13/20 15:00,1145,2,954.59,85.41,454.59,90.92,8.21
1/13/20 15:00,1171,1,385,45,142,58.44,10.47
1/13/20 15:00,1181,1,330,,153,86.44,
1/13/20 15:00,1213,0.75,500,40,263.75,111.64,7.41
1/13/20 15:00,1217,4,700,20,376.68,116.5,2.78
1/13/20 15:00,1238,3,700,50,355,102.9,6.67
1/13/20 15:00,1276,1,358.9,41.1,154.9,75.93,10.28
1/13/20 15:00,1317,1,180,20,82.5,84.62,10
1/13/20 15:00,1326,0.75,502.52,37.48,243.77,94.21,6.94
1/13/20 15:00,1377,1,1003.4,116.6,409.4,68.92,10.41
1/13/20 15:00,1378,4,3365.41,474.59,1312.26,63.91,12.36
1/13/20 15:00,1433,1,300,,143.33,91.49,
1/13/20 15:00,1450,0.5,395,45,170,75.56,10.23
1/13/20 15:00,1471,1,320,,158,97.53,
1/13/20 15:00,1474,2.75,2014.71,405.29,781.8,63.41,16.75
1/13/20 15:00,1485,0.75,332.5,27.5,160,92.75,7.64
1/13/20 15:00,1505,2,2263.85,136.15,981.85,76.59,5.67
1/13/20 15:00,1509,1,250,30,123.33,97.36,10.71
1/13/20 15:00,1561,6.25,3395,105,1936.88,132.83,3
1/13/20 15:00,1563,1.25,641.03,58.97,391.03,156.41,8.42
1/13/20 15:00,1565,3,1300,200,523,67.31,13.33
1/13/20 15:00,1567,1,330,,158,91.86,
1/13/20 15:00,1568,1,330,,165,100,
1/13/20 15:00,1590,3,1001.97,78.03,413.97,70.4,7.23
1/13/20 15:00,1665,4.25,3278.82,121.18,1791.32,120.42,3.56
1/13/20 15:00,1677,5.75,2138.95,161.05,873.95,69.09,7
1/13/20 15:00,1696,1,230,,125,119.05,
1/13/20 15:00,1702,1.25,1125,125,442.5,64.84,10
1/13/20 15:00,1718,1,320,,160,100,
1/13/20 15:00,1721,6,1341.09,98.91,576.45,75.39,6.87
1/13/20 15:00,1733,4.75,2630,30,1715.63,187.63,1.13
1/13/20 15:00,1745,2,341.62,18.38,191.76,127.96,5.11
1/13/20 15:00,1747,3,782,58,327.11,71.91,6.9
1/13/20 15:00,1755,3,1676.34,423.66,555.72,49.59,20.17
1/13/20 15:00,1773,3,1120,80,481,75.27,6.67
1/13/20 15:00,1775,1.25,1150,50,484.75,72.87,4.17
1/13/20 15:00,1781,1.25,1028,72,451.44,78.3,6.55
1/13/20 15:00,1784,1,880,,418.75,90.79,
1/13/20 15:00,1789,2.75,2372.24,47.76,1103.8,87.02,1.97
1/13/20 15:00,1793,1,385,45,142,58.44,10.47
1/13/20 15:00,1796,1,405,45,152,60.08,10
1/13/20 15:00,1801,2.75,2704,376,850.5,45.89,12.21
1/13/20 15:00,1802,4.25,3560.58,519.42,1333.58,59.88,12.73
1/14/20 15:00,131,1,270,30,124,84.93,10
1/14/20 15:00,132,1,315,35,136,75.98,10
1/14/20 15:00,133,2,545,215,169,44.95,28.29
1/14/20 15:00,138,1,315,35,147,87.5,10
1/14/20 15:00,140,1,250,,125,100,
1/14/20 15:00,141,2,663,77,233,54.19,10.41
1/14/20 15:00,142,2,530,30,246,86.62,5.36
1/14/20 15:00,257,1,236.25,93.75,83.25,54.41,28.41
1/14/20 15:00,270,1,360,40,129,55.84,10
1/14/20 15:00,281,1,300,,140,87.5,
1/14/20 15:00,296,2,341.56,18.44,153.94,82.05,5.12
1/14/20 15:00,298,4,720,,361.28,100.71,
1/14/20 15:00,299,7,1240,20,612.24,97.53,1.59
1/14/20 15:00,310,7.5,5077.05,322.95,2564.55,102.07,5.98
